latitude,longitude,elevation
34.10505050505051,-118.14343434343435,357.67637528692967
34.10505050505051,-118.14141414141415,281.7843653112323
34.10505050505051,-118.13939393939394,231.62143512217133
34.10505050505051,-118.13737373737374,71.15826515875236
34.10505050505051,-118.13535353535353,6.0889080731343554
34.10505050505051,-118.13333333333334,-50.66803593907923
34.10505050505051,-118.13131313131314,-123.18522052550286
34.10505050505051,-118.12929292929293,-179.07105877004435
34.10505050505051,-118.12727272727273,-178.67538518871942
34.10505050505051,-118.12525252525252,-211.22537515945913
34.10505050505051,-118.12323232323233,-243.03831027030222
34.10505050505051,-118.12121212121212,-218.13645847558908
34.10505050505051,-118.11919191919192,-198.14584303193774
34.10505050505051,-118.11717171717171,-128.10105369023978
34.10505050505051,-118.11515151515151,-76.60061640672808
34.10505050505051,-118.11313131313132,-42.76759686577421
34.10505050505051,-118.11111111111111,74.41975239916896
34.10505050505051,-118.10909090909091,134.0577422737174
34.10505050505051,-118.1070707070707,237.6543775391273
34.10505050505051,-118.1050505050505,302.729770474324
34.10505050505051,-118.10303030303031,377.79420304183583
34.10505050505051,-118.1010101010101,414.0226259627817
34.10505050505051,-118.0989898989899,513.6954594774614
34.10505050505051,-118.0969696969697,572.5747431336358
34.10505050505051,-118.0949494949495,626.0448931455261
34.10505050505051,-118.0929292929293,594.7165277874383
34.10505050505051,-118.0909090909091,572.6401338856189
34.10505050505051,-118.08888888888889,536.4745786388238
34.10505050505051,-118.08686868686868,445.5160354759772
34.10505050505051,-118.0848484848485,385.20176137959385
34.10505050505051,-118.08282828282829,305.41026544476824
34.10505050505051,-118.08080808080808,204.5670933826223
34.10505050505051,-118.07878787878788,127.54428720506095
34.10505050505051,-118.07676767676767,42.295852015435045
34.10505050505051,-118.07474747474748,-107.98711421783086
34.10505050505051,-118.07272727272728,-204.48698461940128
34.10505050505051,-118.07070707070707,-299.630833885466
34.10505050505051,-118.06868686868687,-347.85508253161777
34.10505050505051,-118.06666666666666,-462.3896712599898
34.10505050505051,-118.06464646464647,-472.8566767170607
34.10505050505051,-118.06262626262627,-540.5159077379839
34.10505050505051,-118.06060606060606,-509.94620658979267
34.10505050505051,-118.05858585858586,-504.851013187448
34.10505050505051,-118.05656565656565,-501.95564957280055
34.10505050505051,-118.05454545454546,-403.7148400946817
34.10505050505051,-118.05252525252526,-363.5852477818014
34.10505050505051,-118.05050505050505,-265.11794665887794
34.10505050505051,-118.04848484848485,-173.63921375471506
34.10505050505051,-118.04646464646464,-48.23729264600208
34.10505050505051,-118.04444444444445,26.514860737286277
34.10505050505051,-118.04242424242425,128.83359151729178
34.10505050505051,-118.04040404040404,249.49082095740502
34.10505050505051,-118.03838383838384,333.77616380572493
34.10505050505051,-118.03636363636363,429.3818537146961
34.10505050505051,-118.03434343434344,502.7451089566027
34.10505050505051,-118.03232323232324,546.1154257802336
34.10505050505051,-118.03030303030303,581.6846739845622
34.10505050505051,-118.02828282828283,585.1358366548042
34.10505050505051,-118.02626262626262,581.5969771609101
34.10505050505051,-118.02424242424243,530.305914182759
34.10505050505051,-118.02222222222223,504.9682056039202
34.10505050505051,-118.02020202020202,464.35622252124415
34.10505050505051,-118.01818181818182,375.45770628554027
34.10505050505051,-118.01616161616161,281.42819928389656
34.10505050505051,-118.01414141414142,205.13435358668008
34.10505050505051,-118.01212121212122,135.13755097241426
34.10505050505051,-118.01010101010101,60.99490849479876
34.10505050505051,-118.0080808080808,-57.59241526438299
34.10505050505051,-118.0060606060606,-73.42958163747409
34.10505050505051,-118.00404040404041,-109.7032965468554
34.10505050505051,-118.0020202020202,-206.9224644487252
34.10505050505051,-118.0,-213.2742485086328
34.10707070707071,-118.2,-116.88353023604165
34.10707070707071,-118.1979797979798,-221.55415561161263
34.10707070707071,-118.1959595959596,-280.8692679743379
34.10707070707071,-118.1939393939394,-302.44124242262495
34.10707070707071,-118.1919191919192,-444.0779302710272
34.10707070707071,-118.18989898989899,-405.1045957904001
34.10707070707071,-118.18787878787879,-447.4513771557587
34.10707070707071,-118.18585858585858,-435.05102222185536
34.10707070707071,-118.18383838383839,-450.1612748851383
34.10707070707071,-118.18181818181819,-393.60492077889705
34.10707070707071,-118.17979797979798,-367.64003737666735
34.10707070707071,-118.17777777777778,-273.9147146501132
34.10707070707071,-118.17575757575757,-226.20588483294588
34.10707070707071,-118.17373737373738,-101.56787643889899
34.10707070707071,-118.17171717171718,0.5119067398397839
34.10707070707071,-118.16969696969697,68.1078569048963
34.10707070707071,-118.16767676767677,200.05818153603187
34.10707070707071,-118.16565656565656,264.55367774577445
34.10707070707071,-118.16363636363637,343.39974367205406
34.10707070707071,-118.16161616161617,393.32087378708326
34.10707070707071,-118.15959595959596,464.52026961851783
34.10707070707071,-118.15757575757576,560.5185557696718
34.10707070707071,-118.15555555555555,514.575733738123
34.10707070707071,-118.15353535353536,552.2138493849949
34.10707070707071,-118.15151515151516,511.1772615863548
34.10707070707071,-118.14949494949495,526.903751770821
34.10707070707071,-118.14747474747475,495.3544209036433
34.10707070707071,-118.14545454545454,368.0542853232923
34.10707070707071,-118.14343434343435,301.7183660251293
34.10707070707071,-118.14141414141415,259.02062061550015
34.10707070707071,-118.13939393939394,181.75246635119163
34.10707070707071,-118.13737373737374,107.0920133036575
34.10707070707071,-118.13535353535353,38.681699242615665
34.10707070707071,-118.13333333333334,-37.77895914044531
34.10707070707071,-118.13131313131314,-61.28018715890299
34.10707070707071,-118.12929292929293,-162.18351841285232
34.10707070707071,-118.12727272727273,-167.2609107286819
34.10707070707071,-118.12525252525252,-202.24063518044758
34.10707070707071,-118.12323232323233,-183.5794543121301
34.10707070707071,-118.12121212121212,-190.7570831191126
34.10707070707071,-118.11919191919192,-210.0730518155527
34.10707070707071,-118.11717171717171,-131.15775764772548
34.10707070707071,-118.11515151515151,-97.33419609224404
34.10707070707071,-118.11313131313132,-1.5426177421703287
34.10707070707071,-118.11111111111111,85.46237070412046
34.10707070707071,-118.10909090909091,152.6001577693315
34.10707070707071,-118.1070707070707,231.1003564872792
34.10707070707071,-118.1050505050505,341.0260624302083
34.10707070707071,-118.10303030303031,413.1649344289185
34.10707070707071,-118.1010101010101,420.8879157263784
34.10707070707071,-118.0989898989899,530.7974918918583
34.10707070707071,-118.0969696969697,562.7678519576116
34.10707070707071,-118.0949494949495,543.3165173034091
34.10707070707071,-118.0929292929293,540.7911941109779
34.10707070707071,-118.0909090909091,538.46325369753
34.10707070707071,-118.08888888888889,450.997288522896
34.10707070707071,-118.08686868686868,418.67603448472977
34.10707070707071,-118.0848484848485,402.43391172115923
34.10707070707071,-118.08282828282829,290.1050592676069
34.10707070707071,-118.08080808080808,188.73735692212884
34.10707070707071,-118.07878787878788,92.93350055401959
34.10707070707071,-118.07676767676767,10.945347831833049
34.10707070707071,-118.07474747474748,-102.32655479214066
34.10707070707071,-118.07272727272728,-175.62848665338961
34.10707070707071,-118.07070707070707,-286.15041820363234
34.10707070707071,-118.06868686868687,-344.01797028337444
34.10707070707071,-118.06666666666666,-357.81574003847396
34.10707070707071,-118.06464646464647,-469.8533007844567
34.10707070707071,-118.06262626262627,-447.635116440887
34.10707070707071,-118.06060606060606,-442.3031575109371
34.10707070707071,-118.05858585858586,-471.09466440635254
34.10707070707071,-118.05656565656565,-449.92284538230734
34.10707070707071,-118.05454545454546,-343.73041468888937
34.10707070707071,-118.05252525252526,-320.5035936907578
34.10707070707071,-118.05050505050505,-263.82206108072285
34.10707070707071,-118.04848484848485,-131.7511998129422
34.10707070707071,-118.04646464646464,-47.964156130430894
34.10707070707071,-118.04444444444445,85.141978228936
34.10707070707071,-118.04242424242425,131.75688804104297
34.10707070707071,-118.04040404040404,238.8896540648223
34.10707070707071,-118.03838383838384,307.06299938644315
34.10707070707071,-118.03636363636363,409.2914010997083
34.10707070707071,-118.03434343434344,476.2177784502763
34.10707070707071,-118.03232323232324,497.1944289377865
34.10707070707071,-118.03030303030303,507.22875321168635
34.10707070707071,-118.02828282828283,517.0505184799362
34.10707070707071,-118.02626262626262,508.2112035091676
34.10707070707071,-118.02424242424243,521.4935550616367
34.10707070707071,-118.02222222222223,460.68348198263493
34.10707070707071,-118.02020202020202,396.11178646046847
34.10707070707071,-118.01818181818182,365.45409303492085
34.10707070707071,-118.01616161616161,281.2420192171955
34.10707070707071,-118.01414141414142,218.11639805473033
34.10707070707071,-118.01212121212122,99.26085918037238
34.10707070707071,-118.01010101010101,22.00363762002013
34.10707070707071,-118.0080808080808,-37.03047408687144
34.10707070707071,-118.0060606060606,-92.58913167576809
34.10707070707071,-118.00404040404041,-148.0585535058136
34.10707070707071,-118.0020202020202,-168.65561471141388
34.10707070707071,-118.0,-177.24040841402496
34.10909090909091,-118.2,-86.55260544969386
34.10909090909091,-118.1979797979798,-151.48254322510886
34.10909090909091,-118.1959595959596,-243.91885039490052
34.10909090909091,-118.1939393939394,-259.8003212546974
34.10909090909091,-118.1919191919192,-329.6106560922767
34.10909090909091,-118.18989898989899,-375.371387379325
34.10909090909091,-118.18787878787879,-379.03650599097796
34.10909090909091,-118.18585858585858,-384.1599035151471
34.10909090909091,-118.18383838383839,-384.2952788777679
34.10909090909091,-118.18181818181819,-368.21631334878265
34.10909090909091,-118.17979797979798,-282.9886964483249
34.10909090909091,-118.17777777777778,-233.3134258449701
34.10909090909091,-118.17575757575757,-135.9689491808681
34.10909090909091,-118.17373737373738,-103.16415218161569
34.10909090909091,-118.17171717171718,12.562274700416891
34.10909090909091,-118.16969696969697,61.32533671989827
34.10909090909091,-118.16767676767677,200.80374485897514
34.10909090909091,-118.16565656565656,237.98749035091333
34.10909090909091,-118.16363636363637,315.67153573046295
34.10909090909091,-118.16161616161617,357.4099621982225
34.10909090909091,-118.15959595959596,433.3440535946897
34.10909090909091,-118.15757575757576,456.4255751516477
34.10909090909091,-118.15555555555555,487.75530727422546
34.10909090909091,-118.15353535353536,497.7141963636033
34.10909090909091,-118.15151515151516,478.69671495553536
34.10909090909091,-118.14949494949495,413.7564745029928
34.10909090909091,-118.14747474747475,414.7528318743729
34.10909090909091,-118.14545454545454,351.2008781673004
34.10909090909091,-118.14343434343435,299.61758149510484
34.10909090909091,-118.14141414141415,228.94389548163332
34.10909090909091,-118.13939393939394,166.81197323498998
34.10909090909091,-118.13737373737374,118.41899435766143
34.10909090909091,-118.13535353535353,60.16240150870948
34.10909090909091,-118.13333333333334,-20.792942053951066
34.10909090909091,-118.13131313131314,-70.88860905144571
34.10909090909091,-118.12929292929293,-143.96680394236776
34.10909090909091,-118.12727272727273,-192.1589860778178
34.10909090909091,-118.12525252525252,-173.13557008363276
34.10909090909091,-118.12323232323233,-196.78595379927634
34.10909090909091,-118.12121212121212,-138.1218232033655
34.10909090909091,-118.11919191919192,-156.48701688029695
34.10909090909091,-118.11717171717171,-131.8939395325007
34.10909090909091,-118.11515151515151,-74.6666414786849
34.10909090909091,-118.11313131313132,-43.117959545934134
34.10909090909091,-118.11111111111111,61.41322572654815
34.10909090909091,-118.10909090909091,158.1916611971921
34.10909090909091,-118.1070707070707,223.22384263756663
34.10909090909091,-118.1050505050505,271.11928071746036
34.10909090909091,-118.10303030303031,346.3156818311645
34.10909090909091,-118.1010101010101,397.223585925579
34.10909090909091,-118.0989898989899,417.5042060073234
34.10909090909091,-118.0969696969697,487.9581362910251
34.10909090909091,-118.0949494949495,475.72149313931993
34.10909090909091,-118.0929292929293,469.4661446903272
34.10909090909091,-118.0909090909091,465.8926714133679
34.10909090909091,-118.08888888888889,471.5945629619461
34.10909090909091,-118.08686868686868,405.4196796832183
34.10909090909091,-118.0848484848485,335.5522550006145
34.10909090909091,-118.08282828282829,278.410220462711
34.10909090909091,-118.08080808080808,189.0360265620945
34.10909090909091,-118.07878787878788,134.60089053631526
34.10909090909091,-118.07676767676767,52.25631317213356
34.10909090909091,-118.07474747474748,-28.11590895097728
34.10909090909091,-118.07272727272728,-187.16310298539267
34.10909090909091,-118.07070707070707,-226.95387620885933
34.10909090909091,-118.06868686868687,-252.67190000835188
34.10909090909091,-118.06666666666666,-316.2922800241568
34.10909090909091,-118.06464646464647,-339.7748771166892
34.10909090909091,-118.06262626262627,-372.6760392603376
34.10909090909091,-118.06060606060606,-382.61841103930936
34.10909090909091,-118.05858585858586,-373.74862004504206
34.10909090909091,-118.05656565656565,-315.0203204103301
34.10909090909091,-118.05454545454546,-301.01903488360017
34.10909090909091,-118.05252525252526,-228.22953502404533
34.10909090909091,-118.05050505050505,-175.41753733285222
34.10909090909091,-118.04848484848485,-82.02340086461959
34.10909090909091,-118.04646464646464,4.67426230524125
34.10909090909091,-118.04444444444445,90.92064871099012
34.10909090909091,-118.04242424242425,176.28605561097245
34.10909090909091,-118.04040404040404,196.54847481324543
34.10909090909091,-118.03838383838384,327.50052128003585
34.10909090909091,-118.03636363636363,418.9842979272319
34.10909090909091,-118.03434343434344,448.0167302928236
34.10909090909091,-118.03232323232324,421.07925534486185
34.10909090909091,-118.03030303030303,471.91944190672547
34.10909090909091,-118.02828282828283,449.70741214257816
34.10909090909091,-118.02626262626262,488.6473104342758
34.10909090909091,-118.02424242424243,445.1940815291574
34.10909090909091,-118.02222222222223,430.5349370703484
34.10909090909091,-118.02020202020202,387.35176233529353
34.10909090909091,-118.01818181818182,281.33719307506584
34.10909090909091,-118.01616161616161,258.23031745978477
34.10909090909091,-118.01414141414142,202.41874919654248
34.10909090909091,-118.01212121212122,101.27844940683963
34.10909090909091,-118.01010101010101,26.09571941338292
34.10909090909091,-118.0080808080808,-6.432571629116387
34.10909090909091,-118.0060606060606,-106.94998391213068
34.10909090909091,-118.00404040404041,-72.31612090260155
34.10909090909091,-118.0020202020202,-174.70162228577738
34.10909090909091,-118.0,-200.43083444555592
34.111111111111114,-118.2,2.133427168528101
34.111111111111114,-118.1979797979798,-79.7677854291101
34.111111111111114,-118.1959595959596,-162.39210685848613
34.111111111111114,-118.1939393939394,-204.73587167711895
34.111111111111114,-118.1919191919192,-261.89793390442344
34.111111111111114,-118.18989898989899,-256.47443202024823
34.111111111111114,-118.18787878787879,-264.88694921809895
34.111111111111114,-118.18585858585858,-279.7347715546273
34.111111111111114,-118.18383838383839,-242.0976297185585
34.111111111111114,-118.18181818181819,-227.32113750596568
34.111111111111114,-118.17979797979798,-197.78705683507636
34.111111111111114,-118.17777777777778,-168.61195405272107
34.111111111111114,-118.17575757575757,-107.18443464256205
34.111111111111114,-118.17373737373738,-47.13756673777622
34.111111111111114,-118.17171717171718,2.632881652385958
34.111111111111114,-118.16969696969697,75.47241962374892
34.111111111111114,-118.16767676767677,173.46331144359544
34.111111111111114,-118.16565656565656,218.9297499068427
34.111111111111114,-118.16363636363637,270.1502323748674
34.111111111111114,-118.16161616161617,331.83080323484626
34.111111111111114,-118.15959595959596,376.2771282426009
34.111111111111114,-118.15757575757576,384.3436907597799
34.111111111111114,-118.15555555555555,411.0585274549414
34.111111111111114,-118.15353535353536,387.36529586554053
34.111111111111114,-118.15151515151516,374.7779418225161
34.111111111111114,-118.14949494949495,389.38197903251796
34.111111111111114,-118.14747474747475,340.7288155377927
34.111111111111114,-118.14545454545454,329.0249796744713
34.111111111111114,-118.14343434343435,255.1381923347102
34.111111111111114,-118.14141414141415,200.07126807901713
34.111111111111114,-118.13939393939394,165.88701749206942
34.111111111111114,-118.13737373737374,90.31375444322661
34.111111111111114,-118.13535353535353,68.0314669977721
34.111111111111114,-118.13333333333334,-7.1853646326907645
34.111111111111114,-118.13131313131314,-67.5218824146875
34.111111111111114,-118.12929292929293,-96.02829394524474
34.111111111111114,-118.12727272727273,-102.0048991543038
34.111111111111114,-118.12525252525252,-109.05684922989322
34.111111111111114,-118.12323232323233,-143.950720318647
34.111111111111114,-118.12121212121212,-137.55822066186184
34.111111111111114,-118.11919191919192,-91.68207758700264
34.111111111111114,-118.11717171717171,-62.444632435490774
34.111111111111114,-118.11515151515151,-10.22826346026559
34.111111111111114,-118.11313131313132,49.18369089797971
34.111111111111114,-118.11111111111111,81.10912849506632
34.111111111111114,-118.10909090909091,139.91831809230476
34.111111111111114,-118.1070707070707,166.69827781836614
34.111111111111114,-118.1050505050505,259.4438718570934
34.111111111111114,-118.10303030303031,297.3898361469528
34.111111111111114,-118.1010101010101,341.25440765403374
34.111111111111114,-118.0989898989899,347.7001070795682
34.111111111111114,-118.0969696969697,367.7035118734676
34.111111111111114,-118.0949494949495,400.8759618137337
34.111111111111114,-118.0929292929293,439.6236155404574
34.111111111111114,-118.0909090909091,379.8874583968217
34.111111111111114,-118.08888888888889,376.1949902557312
34.111111111111114,-118.08686868686868,354.40547845555704
34.111111111111114,-118.0848484848485,288.65674563340474
34.111111111111114,-118.08282828282829,269.18641317339655
34.111111111111114,-118.08080808080808,173.13155076153555
34.111111111111114,-118.07878787878788,103.13668686565525
34.111111111111114,-118.07676767676767,31.76934901633434
34.111111111111114,-118.07474747474748,-58.00773451593972
34.111111111111114,-118.07272727272728,-72.8882396361334
34.111111111111114,-118.07070707070707,-168.4813250344465
34.111111111111114,-118.06868686868687,-191.4099179148418
34.111111111111114,-118.06666666666666,-264.76514208326955
34.111111111111114,-118.06464646464647,-289.44207856949924
34.111111111111114,-118.06262626262627,-303.23116236378706
34.111111111111114,-118.06060606060606,-300.81469284212915
34.111111111111114,-118.05858585858586,-247.9729401422027
34.111111111111114,-118.05656565656565,-250.32367909274933
34.111111111111114,-118.05454545454546,-201.9838924187448
34.111111111111114,-118.05252525252526,-180.57826287647217
34.111111111111114,-118.05050505050505,-133.38921032027878
34.111111111111114,-118.04848484848485,-13.978844341645221
34.111111111111114,-118.04646464646464,18.997260223595276
34.111111111111114,-118.04444444444445,85.90265670450863
34.111111111111114,-118.04242424242425,116.74730223940041
34.111111111111114,-118.04040404040404,166.73514191226735
34.111111111111114,-118.03838383838384,248.81088771162155
34.111111111111114,-118.03636363636363,318.239236841267
34.111111111111114,-118.03434343434344,342.2136371916119
34.111111111111114,-118.03232323232324,388.7575665684669
34.111111111111114,-118.03030303030303,414.9581025843318
34.111111111111114,-118.02828282828283,397.29760781873614
34.111111111111114,-118.02626262626262,420.35622947915283
34.111111111111114,-118.02424242424243,334.15330593156307
34.111111111111114,-118.02222222222223,364.9980336396135
34.111111111111114,-118.02020202020202,332.30196263066176
34.111111111111114,-118.01818181818182,251.1871767017183
34.111111111111114,-118.01616161616161,229.67390085169453
34.111111111111114,-118.01414141414142,190.35224371443053
34.111111111111114,-118.01212121212122,102.52587100279996
34.111111111111114,-118.01010101010101,32.931654048239906
34.111111111111114,-118.0080808080808,6.09860828633447
34.111111111111114,-118.0060606060606,-47.530342516770986
34.111111111111114,-118.00404040404041,-83.07920896620907
34.111111111111114,-118.0020202020202,-117.48363382312232
34.111111111111114,-118.0,-150.07137007188038
34.11313131313131,-118.2,-21.08320081464468
34.11313131313131,-118.1979797979798,-54.86686655192017
34.11313131313131,-118.1959595959596,-81.30769417462693
34.11313131313131,-118.1939393939394,-132.6755411691579
34.11313131313131,-118.1919191919192,-161.7533781292888
34.11313131313131,-118.18989898989899,-186.81899826802703
34.11313131313131,-118.18787878787879,-156.01199928259888
34.11313131313131,-118.18585858585858,-185.48865621447155
34.11313131313131,-118.18383838383839,-150.8999747253411
34.11313131313131,-118.18181818181819,-126.14800604733243
34.11313131313131,-118.17979797979798,-150.4034338558129
34.11313131313131,-118.17777777777778,-74.67287880741218
34.11313131313131,-118.17575757575757,-32.26318181875422
34.11313131313131,-118.17373737373738,22.711422058028916
34.11313131313131,-118.17171717171718,32.35873570986537
34.11313131313131,-118.16969696969697,128.04899217420737
34.11313131313131,-118.16767676767677,97.06163300729054
34.11313131313131,-118.16565656565656,189.3883130726082
34.11313131313131,-118.16363636363637,244.35334254610999
34.11313131313131,-118.16161616161617,288.6388048310483
34.11313131313131,-118.15959595959596,309.79600601486726
34.11313131313131,-118.15757575757576,324.246905482534
34.11313131313131,-118.15555555555555,307.0391639039334
34.11313131313131,-118.15353535353536,308.3794285253105
34.11313131313131,-118.15151515151516,328.2411695232967
34.11313131313131,-118.14949494949495,268.9413436133427
34.11313131313131,-118.14747474747475,254.2196502433047
34.11313131313131,-118.14545454545454,234.68628184614894
34.11313131313131,-118.14343434343435,196.71362429509458
34.11313131313131,-118.14141414141415,201.08657413927835
34.11313131313131,-118.13939393939394,129.7051726179647
34.11313131313131,-118.13737373737374,99.26259169809155
34.11313131313131,-118.13535353535353,50.07839543433113
34.11313131313131,-118.13333333333334,18.744370945598586
34.11313131313131,-118.13131313131314,-21.156438621573315
34.11313131313131,-118.12929292929293,-30.44630463440159
34.11313131313131,-118.12727272727273,-54.53599709496722
34.11313131313131,-118.12525252525252,-49.627594079954896
34.11313131313131,-118.12323232323233,-62.11055799474794
34.11313131313131,-118.12121212121212,-68.77936540264936
34.11313131313131,-118.11919191919192,-44.10406140172939
34.11313131313131,-118.11717171717171,-31.11294001907878
34.11313131313131,-118.11515151515151,-12.514578846184907
34.11313131313131,-118.11313131313132,59.56623482213422
34.11313131313131,-118.11111111111111,80.1372449783412
34.11313131313131,-118.10909090909091,127.98714830933807
34.11313131313131,-118.1070707070707,154.35089769191185
34.11313131313131,-118.1050505050505,176.20383808288426
34.11313131313131,-118.10303030303031,196.53008024275334
34.11313131313131,-118.1010101010101,260.38214187558833
34.11313131313131,-118.0989898989899,312.3245023032314
34.11313131313131,-118.0969696969697,311.4236111542838
34.11313131313131,-118.0949494949495,282.5683798134047
34.11313131313131,-118.0929292929293,335.22804690250837
34.11313131313131,-118.0909090909091,298.82771228847355
34.11313131313131,-118.08888888888889,323.2116451306292
34.11313131313131,-118.08686868686868,280.9859936461774
34.11313131313131,-118.0848484848485,205.7296333527709
34.11313131313131,-118.08282828282829,189.60814406880544
34.11313131313131,-118.08080808080808,133.00008688405686
34.11313131313131,-118.07878787878788,136.91675112810273
34.11313131313131,-118.07676767676767,72.95846574077999
34.11313131313131,-118.07474747474748,30.29754554484795
34.11313131313131,-118.07272727272728,-47.045330347016986
34.11313131313131,-118.07070707070707,-86.96949047843998
34.11313131313131,-118.06868686868687,-106.22827245239922
34.11313131313131,-118.06666666666666,-125.50929956060774
34.11313131313131,-118.06464646464647,-177.5974792115871
34.11313131313131,-118.06262626262627,-142.99531440765588
34.11313131313131,-118.06060606060606,-213.9020500006031
34.11313131313131,-118.05858585858586,-210.57782965553878
34.11313131313131,-118.05656565656565,-138.86736887006577
34.11313131313131,-118.05454545454546,-175.97245630231868
34.11313131313131,-118.05252525252526,-73.03899645567228
34.11313131313131,-118.05050505050505,-91.69679369750376
34.11313131313131,-118.04848484848485,-22.549776942204986
34.11313131313131,-118.04646464646464,24.913499010358507
34.11313131313131,-118.04444444444445,100.27524284651702
34.11313131313131,-118.04242424242425,125.88910799271544
34.11313131313131,-118.04040404040404,180.00614537404454
34.11313131313131,-118.03838383838384,205.24336681407706
34.11313131313131,-118.03636363636363,272.8714963179701
34.11313131313131,-118.03434343434344,273.1699094689942
34.11313131313131,-118.03232323232324,293.1213787941815
34.11313131313131,-118.03030303030303,302.55248883100705
34.11313131313131,-118.02828282828283,345.39612626563365
34.11313131313131,-118.02626262626262,299.39058147584785
34.11313131313131,-118.02424242424243,301.07924816790535
34.11313131313131,-118.02222222222223,316.26199803222977
34.11313131313131,-118.02020202020202,271.548418543528
34.11313131313131,-118.01818181818182,170.85766595301484
34.11313131313131,-118.01616161616161,181.78893772261193
34.11313131313131,-118.01414141414142,132.54745230682704
34.11313131313131,-118.01212121212122,146.60537242228628
34.11313131313131,-118.01010101010101,54.841976169573705
34.11313131313131,-118.0080808080808,51.63027713042889
34.11313131313131,-118.0060606060606,-8.846752858514801
34.11313131313131,-118.00404040404041,-4.438499896407897
34.11313131313131,-118.0020202020202,-74.82385460783269
34.11313131313131,-118.0,-82.87881726084434
34.11515151515152,-118.2,57.688645690727974
34.11515151515152,-118.1979797979798,48.36865624235733
34.11515151515152,-118.1959595959596,-11.672410322489753
34.11515151515152,-118.1939393939394,-25.86253190003717
34.11515151515152,-118.1919191919192,-29.27456498715376
34.11515151515152,-118.18989898989899,-74.07175075450465
34.11515151515152,-118.18787878787879,-57.78744385141089
34.11515151515152,-118.18585858585858,-62.46194958196933
34.11515151515152,-118.18383838383839,-49.03709115671399
34.11515151515152,-118.18181818181819,-40.64336080872808
34.11515151515152,-118.17979797979798,-26.441743838961216
34.11515151515152,-118.17777777777778,2.6301845886375244
34.11515151515152,-118.17575757575757,39.17196150454499
34.11515151515152,-118.17373737373738,-1.5599062322338995
34.11515151515152,-118.17171717171718,76.77295630234806
34.11515151515152,-118.16969696969697,88.02407959546022
34.11515151515152,-118.16767676767677,110.66403233075968
34.11515151515152,-118.16565656565656,178.7571835239567
34.11515151515152,-118.16363636363637,194.38436569599298
34.11515151515152,-118.16161616161617,192.93279316441243
34.11515151515152,-118.15959595959596,218.79621290123035
34.11515151515152,-118.15757575757576,217.7279299382093
34.11515151515152,-118.15555555555555,169.97541322370859
34.11515151515152,-118.15353535353536,239.6546214296471
34.11515151515152,-118.15151515151516,243.88147104923638
34.11515151515152,-118.14949494949495,215.75725725405005
34.11515151515152,-118.14747474747475,200.4592565310494
34.11515151515152,-118.14545454545454,159.88856970279508
34.11515151515152,-118.14343434343435,138.84450110571038
34.11515151515152,-118.14141414141415,148.62245664263435
34.11515151515152,-118.13939393939394,122.0854931734673
34.11515151515152,-118.13737373737374,94.78196755492137
34.11515151515152,-118.13535353535353,65.10946275618346
34.11515151515152,-118.13333333333334,60.36427405217657
34.11515151515152,-118.13131313131314,39.12010348587425
34.11515151515152,-118.12929292929293,2.408279043881649
34.11515151515152,-118.12727272727273,7.157902656883268
34.11515151515152,-118.12525252525252,-26.87986757691864
34.11515151515152,-118.12323232323233,11.14377636089128
34.11515151515152,-118.12121212121212,4.948131759637546
34.11515151515152,-118.11919191919192,49.56614895346117
34.11515151515152,-118.11717171717171,40.79812943820632
34.11515151515152,-118.11515151515151,16.84971631632662
34.11515151515152,-118.11313131313132,44.00486400479522
34.11515151515152,-118.11111111111111,76.20545400761463
34.11515151515152,-118.10909090909091,102.62091180558386
34.11515151515152,-118.1070707070707,140.13637102011938
34.11515151515152,-118.1050505050505,158.13197606040433
34.11515151515152,-118.10303030303031,187.47285017028796
34.11515151515152,-118.1010101010101,201.99548856251195
34.11515151515152,-118.0989898989899,165.32845179602737
34.11515151515152,-118.0969696969697,217.24924895526735
34.11515151515152,-118.0949494949495,238.4042451511076
34.11515151515152,-118.0929292929293,185.1641586314672
34.11515151515152,-118.0909090909091,239.17433912550817
34.11515151515152,-118.08888888888889,199.50796824716198
34.11515151515152,-118.08686868686868,215.3153774345156
34.11515151515152,-118.0848484848485,169.21938160858932
34.11515151515152,-118.08282828282829,146.90439026678104
34.11515151515152,-118.08080808080808,130.2928721571739
34.11515151515152,-118.07878787878788,96.78787400783413
34.11515151515152,-118.07676767676767,82.75284235722668
34.11515151515152,-118.07474747474748,43.53989981025585
34.11515151515152,-118.07272727272728,16.016047813956405
34.11515151515152,-118.07070707070707,-15.15938470462791
34.11515151515152,-118.06868686868687,-36.33585623391901
34.11515151515152,-118.06666666666666,-16.881465416358502
34.11515151515152,-118.06464646464647,-73.55562129481326
34.11515151515152,-118.06262626262627,-65.50877445702999
34.11515151515152,-118.06060606060606,-55.30715557493879
34.11515151515152,-118.05858585858586,-27.336817000091383
34.11515151515152,-118.05656565656565,-38.13507223968153
34.11515151515152,-118.05454545454546,-22.102619328548016
34.11515151515152,-118.05252525252526,0.7949827489804004
34.11515151515152,-118.05050505050505,-5.754903044152286
34.11515151515152,-118.04848484848485,12.959028027170259
34.11515151515152,-118.04646464646464,63.12660379114013
34.11515151515152,-118.04444444444445,86.04477108401588
34.11515151515152,-118.04242424242425,116.49469093483326
34.11515151515152,-118.04040404040404,124.6212195071003
